"","Text","Data","screenName","retweetCount"
"613","<ed><U+A><U+BC><ed><U+BC><U+B> margot getting ready for theoscars https://t.co/nSDKuOTUC","2017-01-27 13:41:10","infamousmargot",0
"614","@svaradarajan: Iranian actress Taraneh Alidoosti is boycotting the Oscars over Trump 'racist' visa ban https://t.co/zFHalPoDQ","2017-01-27 13:41:05","indigokores",12
"615","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 13:41:04","MEOWYAM",3835
"616","Jada Pinkett Smith on Diverse Oscar Nominations: ‘It’s a Beautiful Thing to See’ https://t.co/WMSJllOCW","2017-01-27 13:41:02","AngelaFogle_1",0
"617","La La Land es favorita de premios Óscars https://t.co/zjnOEjTV","2017-01-27 13:41:00","EldiarioLaVoz",0
"618","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 13:40:58","NaveedR14353444",3835
"619","@ComicBookNOW: RYAN REYNOLDS, DEADPOOL Deserved Oscars Nomination According To JAKE GYLLENHAAL
https://t.co/xuRZQbCN https://t.co/IKNj…","2017-01-27 13:40:55","SeanoPatricio",24
"620","¡Ay no, no puedo con esto!<ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+> https://t.co/tkDZQn","2017-01-27 13:40:52","BryanCamacho",0
"621","Prominent Iranian actress will not attend #AcademyAwards in protest to @realDonaldTrump's exec order on visa ban
https://t.co/RcJcblmOT","2017-01-27 13:40:52","shivnature",0
"622","Are superheroes and sequels corrupting Pixar's soul? https://t.co/tllUhXVtG https://t.co/OAfkhBxfrc","2017-01-27 13:40:51","oneVerge",0
"623","Are superheroes and sequels corrupting Pixar's soul? https://t.co/bCUOYN #Tech https://t.co/zHbNlgLUo","2017-01-27 13:40:46","FrostbiteTrends",0
"624","@svaradarajan: Iranian actress Taraneh Alidoosti is boycotting the Oscars over Trump 'racist' visa ban https://t.co/zFHalPoDQ","2017-01-27 13:40:45","mdzakeers",12
"625","@Ashley_Says: @blackvoices Kimberly Steward produced a film that is nominated for six Oscars https://t.co/XuCDlzr","2017-01-27 13:40:43","ProdByWalkz",222
"626","Are superheroes and sequels corrupting Pixar's soul? https://t.co/OJkBggt https://t.co/TAbbBWMwys","2017-01-27 13:40:43","nicerverge",0
"627","@blackvoices: This black woman produced a film that is nominated for six Oscars https://t.co/cxOgAOS https://t.co/PumaaN","2017-01-27 13:40:39","ProdByWalkz",534
"628","@TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/CUNOtGap","2017-01-27 13:40:36","ollgQueenB",3290507
"629","Are superheroes and sequels corrupting Pixar's soul? https://t.co/lszyAJNtdV #Tech https://t.co/fukqJXy","2017-01-27 13:40:35","fbsurfacenews",0
"630","Are superheroes and sequels corrupting Pixar's soul? #tech #theverge https://t.co/HeTAAukNvs https://t.co/YbrokvvqN","2017-01-27 13:40:30","JoshuaKeckley",0
"631","Are superheroes and sequels corrupting Pixar's soul? https://t.co/IIORULSpEn","2017-01-27 13:40:25","pepemvalle",0
"632","#FilmmakersTips from the Shortlisted #Directors for the#Oscars #LiveAction Shorts https://t.co/dIfigorVp via @nofilmschool","2017-01-27 13:40:24","SJCharles1",0
"633","@BreitbartNews: that
will
show
him https://t.co/aDlJFFNUc","2017-01-27 13:40:21","Regalest",102
"634","Iraanse actrice boycot Oscars tegen Trumphttps://t.co/qQzZHVjS","2017-01-27 13:40:21","techbelgium",0
"635","Are superheroes and sequels corrupting Pixar's soul? https://t.co/vLRazDvB #Tech https://t.co/qjZuvLoV","2017-01-27 13:40:20","FrostbiteHelp",0
"636","@jimstlouisgolf: #Oscars this is only a show about self obsorbed out of touch actors. #boycottOscar","2017-01-27 13:40:20","rocky_brinkman",21
"637","@stonenobrian: THE OSCARS TRAILER JUST SAVED MY LIFEhttps://t.co/kymCHsZr","2017-01-27 13:40:17","blueisak",92
"638","@svaradarajan: Iranian actress Taraneh Alidoosti is boycotting the Oscars over Trump 'racist' visa ban https://t.co/zFHalPoDQ","2017-01-27 13:40:15","bombaywallah",12
"639","Are superheroes and sequels corrupting Pixar's soul? https://t.co/iICLargqU https://t.co/LWXAxeIpaK","2017-01-27 13:40:14","carlosgarijo",0
"640","El documental sobre el fotoperiodista James Foley en los Óscars de Hollywood https://t.co/XZmBGyAF vía @xatakafoto","2017-01-27 13:40:14","lauraerregal",1
"641","Are superheroes and sequels corrupting Pixar's soul? https://t.co/fTryWplqN","2017-01-27 13:40:12","EducatingGirls",0
"642","@The_Nation: Another Pakistani woman makes it to Oscars https://t.co/DrlvSjnLj @oscar #Oscars https://t.co/YkZvJ","2017-01-27 13:40:12","pakforisrael",8
"643","@guardian: Iranian Oscar contender: I'll boycott awards over Trump's 'racist' visa ban https://t.co/TgVQAOuFlf","2017-01-27 13:40:09","helia_ziaei",72
"644","Another Pakistani woman makes it to Oscars https://t.co/DrlvSjnLj @oscar #Oscars https://t.co/YkZvJ","2017-01-27 13:39:55","The_Nation",8
"645","@RonaAmbrose as Trump was seating with CEO's of auto industry for job creation Justin T was tweeting about the Oscars! Not right priorities!","2017-01-27 13:39:53","EmmaCatWilson1",0
"646","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 13:39:44","drrraaaainaagee",3835
"647","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 13:39:41","likeanimbecil",3835
"648","Are superheroes and sequels corrupting Pixar's soul? https://t.co/USACOxMf","2017-01-27 13:39:37","GreenideTech",0
"649","@gonalois: . House of Mouse
- Melhor programa da Disney;
- Havia sempre algo para resolver;
- O que são os Óscars comparativamente com…","2017-01-27 13:39:36","soraiamon",91
"650","Are superheroes and sequels corrupting Pixar's soul? https://t.co/OYLpAwRQ","2017-01-27 13:39:34","ALErtMarketer",0
"651","#The Oscars almost never nominate horror flicks. Here's why they should.- CNET When you look closely at the n… https://t.co/bWOFrmP","2017-01-27 13:39:32","Michael_Vasanth",0
"652","Are The Oscars Still Too White : https://t.co/rclEQAeJ ...","2017-01-27 13:39:31","BINGBING_CKTAIL",0
"653","@nymjr @DailyCaller @jossDon't forget Amy Adams and Tom Hanks who got snubbed at Oscars.","2017-01-27 13:39:29","AmberDudeck",0
"654","Are superheroes and sequels corrupting Pixar's soul? https://t.co/VqKvDNH","2017-01-27 13:39:25","tecnociencia_",0
"655","@TheAffinityMag: The Oscars: Let's Not Make the Same Mistakes of our Whitewashed Past https://t.co/ZbGyJu https://t.co/MOushw","2017-01-27 13:39:22","EndlessHerself",27
"656","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 13:39:21","sbuzz94",1962
"657","@voguemagazine: Everything you need to know about the #Oscars nominations. https://t.co/fwXjCLAgFd","2017-01-27 13:39:20","chaserj3",24
"658","Are superheroes and sequels corrupting Pixar's soul? https://t.co/qrvJNFL #Tech https://t.co/XlpiMmO","2017-01-27 13:39:19","_TNews",0
"659","Are superheroes and sequels corrupting Pixar's soul? https://t.co/siKcnlu #Tech #Technology https://t.co/lMQxYdk","2017-01-27 13:39:15","VeeShostak",0
"660","@RottenTomatoes: The Academy Award nominees have all been announced. For full list of#OscarNoms: https://t.co/wjoSrlYdwD #Oscars h…","2017-01-27 13:39:13","4ODXeYBfpXbKP15",91
"661","Everything you need to know about the #Oscars nominations. https://t.co/xOaryGIjPS","2017-01-27 13:39:13","harshita_jindal",0
"662","Are superheroes and sequels corrupting Pixar's soul? https://t.co/HjAXSdwtn https://t.co/xQqeRiyk","2017-01-27 13:39:13","arrvodesign",0
"663","The latest The Coin-Op Pop Daily! https://t.co/mAJNroZWc Thanks to @ohm @rafaelaparicio @cinenganos #oscars #oscars","2017-01-27 13:39:11","CoinopPop",0
"664","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 13:39:08","NachoCeav",1962
"665","Everything you need to know about the #Oscars nominations. https://t.co/nUtezSudO","2017-01-27 13:39:06","mrjunaidbaloch",0
"666","Are superheroes and sequels corrupting Pixar's soul? [The Verge] https://t.co/MpPaHqMp","2017-01-27 13:39:06","alanzeinorss",0
"667","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 13:39:03","Jesus095",1962
"668","@le_Parisien: En colère contre Trump, l'actrice iranienne Taraneh Alidousti boycotte les Oscars https://t.co/VxMKEiCp","2017-01-27 13:39:01","Biroulic",23
"669","Are superheroes and sequels corrupting Pixar's soul? https://t.co/oRWFQSAwI https://t.co/AoJCLsDRl","2017-01-27 13:39:01","rss2_theverge",0
"670","Welcome To The Club""Boycott Oscars"" https://t.co/eBhpZMMfUx","2017-01-27 13:38:54","buffalohairJr",0
"671","Are superheroes and sequels corrupting Pixar's soul? https://t.co/RCFfxJQjcT https://t.co/GcGlpxSSR","2017-01-27 13:38:52","yogendrachavda",0
"672","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 13:38:49","HusainJaaneMUN",3835
"673","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 13:38:43","Ms_tweetz",3835
"674","The audition song deserved a nomination tbh
#LaLaLand #Oscars","2017-01-27 13:38:36","faisaltbh",0
"675","Are superheroes and sequels corrupting Pixar's soul? https://t.co/LiIfpUln","2017-01-27 13:38:31","eqlia_nozomu",0
"676","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 13:38:31","a_sayeed88",3835
"677","Are superheroes and sequels corrupting Pixar's soul? https://t.co/LNFAXDpSB #news #tech","2017-01-27 13:38:27","liquidskydesign",0
"678","Are superheroes and sequels corrupting Pixar's soul? https://t.co/qkfNBVGoK","2017-01-27 13:38:21","fastnewstech",0
"679","https://t.co/UIylKrNNc <ed><U+A><U+BC><ed><U+BE><U+AC>Take Two!","2017-01-27 13:38:17","TWPtilden",0
"680","@Ashley_Says: @blackvoices Kimberly Steward produced a film that is nominated for six Oscars https://t.co/XuCDlzr","2017-01-27 13:38:16","Ayoo_Aijalon",222
"681","Are superheroes and sequels corrupting Pixar's soul? https://t.co/cwbRpsE https://t.co/tioFndAIi","2017-01-27 13:38:14","AuguraDigital",0
"682","Are superheroes and sequels corrupting Pixar's soul? https://t.co/YtqaXTP","2017-01-27 13:38:13","longvdit",0
"683","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 13:38:13","artukus",1962
"684","@BreitbartNews: that
will
show
him https://t.co/aDlJFFNUc","2017-01-27 13:38:12","Melancholalia",102
"685","@voguemagazine: Everything you need to know about the #Oscars nominations. https://t.co/fwXjCLAgFd","2017-01-27 13:38:11","susmitchakrabo1",24
"686","@DavidPapp: The Oscars almost never nominate horror flicks. Here's why they should. - CNET https://t.co/EfelSjxJw","2017-01-27 13:38:11","ClarksvllleDJ",16
"687","@BreitbartNews: that
will
show
him https://t.co/aDlJFFNUc","2017-01-27 13:38:10","billrockhill",102
"688","[Technology &amp; Science] Are superheroes and sequels corrupting Pixar's soul?
https://t.co/TAWZjvYEZn","2017-01-27 13:38:09","SpacedadUNI",0
"689","Are superheroes and sequels corrupting Pixar's soul? https://t.co/JRMKzxFfu https://t.co/xfenkBNfwm","2017-01-27 13:38:08","qanuj",0
"690","The Oscars almost never nominate horror flicks. Here's why they should.- CNET #Tech","2017-01-27 13:38:07","dakshak279",0
"691","BBC News - Iranian actress 'boycotts' Oscars over Trump visa plan https://t.co/dhPejlJj","2017-01-27 13:38:06","JoeJoe_ca",0
"692","#OscarNoms Estos son los nominados a los Premios #Oscarshttps://t.co/cvZkxaQW","2017-01-27 13:38:00","DsdLaPlaza",0
"693","@IngrahamAngle: GOOD NEWS KEEPS ROLLING IN: Iranian Film Actress Will Boycott Oscars Over Trump’s Visa Banhttps://t.co/DytqLXRw","2017-01-27 13:37:57","Midwood49",1389
"694","Are superheroes and sequels corrupting Pixar's soul? https://t.co/mrfhjZAMFo #SocialMedia https://t.co/lwiSfAdNux","2017-01-27 13:37:53","MarketingNetCo",0
"695","@IngrahamAngle: GOOD NEWS KEEPS ROLLING IN: Iranian Film Actress Will Boycott Oscars Over Trump’s Visa Banhttps://t.co/DytqLXRw","2017-01-27 13:37:47","jpo73",1389
"696","@svaradarajan: Iranian actress Taraneh Alidoosti is boycotting the Oscars over Trump 'racist' visa ban https://t.co/zFHalPoDQ","2017-01-27 13:37:46","vg123e",12
"697","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 13:37:44","hedoneian",1962
"698","@DavidPapp: The Oscars almost never nominate horror flicks. Here's why they should. - CNET https://t.co/EfelSjxJw","2017-01-27 13:37:38","matthubb10",16
"699","The Oscars almost never nominate horror flicks. Here's why they should. - CNET https://t.co/pvFtmZevVo","2017-01-27 13:37:36","Daily_TechNews",0
"700","""The Oscars almost never nominate horror flicks. Here's why they should.- CNET"" https://t.co/ShuaZxDS","2017-01-27 13:37:35","guzmanadrian",0
"701","The Oscars almost never nominate horror flicks. Here's why they should. - CNET","2017-01-27 13:37:34","juniorfresh02",0
"702","The Oscars almost never nominate horror flicks. Here's why they should. - CNET https://t.co/FeAyxibJGn","2017-01-27 13:37:34","exoschun",0
"703","Cnet The Oscars almost never nominate horror flicks. Here's why they should. - CNET https://t.co/gHeGir","2017-01-27 13:37:33","technews122",0
"704","Are superheroes and sequels corrupting Pixar's soul? https://t.co/qHczmLaQc https://t.co/mlAHjQj Buy #cheapgames","2017-01-27 13:37:32","EquityxD",0
"705","@stonenobrian: THE OSCARS TRAILER JUST SAVED MY LIFEhttps://t.co/kymCHsZr","2017-01-27 13:37:29","MaterazziEnrico",92
"706","<U+><U+><U+B><U+><U+> #<U+><U+A><U+><U+><U+><U+A><U+> <U+A><U+><U+><U+><U+> #<U+><U+><U+><U+><U+><U+><U+><U+> <U+><U+><U+><U+> #<U+A><U+><U+><U+><U+>! #<U+><U+> #<U+><U+><U+><U+><U+A><U+> https://t.co/hdmEGpWbsS https://t.co/rlFYISknC","2017-01-27 13:37:28","Imlebanonnews",0
"707","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 13:37:27","baedelaire",3835
"708","#Are superheroes and sequels corrupting Pixar's soul? https://t.co/YtXMbmAHk","2017-01-27 13:37:26","Michael_Vasanth",0
"709","@BreitbartNews: that
will
show
him https://t.co/aDlJFFNUc","2017-01-27 13:37:24","itsFranco",102
"710","The Oscars almost never nominate horror flicks. Here's why they should. - CNET: When you look closely at the… https://t.co/joKAHpBOCnet","2017-01-27 13:37:23","TechL0G",0
"711","@tolkienianjedi: goodnight i hope harrison ford sings during carrie fisher's oscars tribute https://t.co/jxwAXzg","2017-01-27 13:37:18","reyeverdeen",140
"712","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 13:37:17","Humaira_alwani",3835
"713","Are superheroes and sequels corrupting Pixar's soul? https://t.co/YuujenF","2017-01-27 13:37:17","cyberchoy",0
"714","Everything you need to know about the #Oscars nominations. https://t.co/IAQWaYaBK","2017-01-27 13:37:14","needleholeshop",0
"715","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 13:37:13","AlejVillalobos",1962
"716","CNET -The Oscars almost never nominate horror flicks. Here's why they should. - CNET https://t.co/KfggfcNL","2017-01-27 13:37:12","ElephantTechno",0
"717","@SikhProf: We support your boycott, @t_alidoosti!
""Iranian Oscar contender: I'll boycott awards over Trump's 'racist' visa ban""
https://…","2017-01-27 13:37:11","deepakbarring",7
"718","New post: ""Are superheroes and sequels corrupting Pixar's soul?"" https://t.co/IkfuhjhDac","2017-01-27 13:37:10","Nikesh2020",0
"719","Are superheroes and sequels corrupting Pixar's soul? https://t.co/xrORmOfIQ #theverge","2017-01-27 13:37:08","marcell_rian_wa",0
"720","Are superheroes and sequels corrupting Pixar's soul? https://t.co/zCxgxSFHQ","2017-01-27 13:37:08","dimwitteddevil",0
"721","@ElliAvram: Oh Al<ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+> #Oscars #AlPacino https://t.co/ETtcQMqHq","2017-01-27 13:37:05","AnuvadiyabJ",6
"722","Are superheroes and sequels corrupting Pixar's soul? https://t.co/lmrKSPU https://t.co/XbYvugxxK","2017-01-27 13:37:04","theverge_once",0
"723","@IngrahamAngle: GOOD NEWS KEEPS ROLLING IN: Iranian Film Actress Will Boycott Oscars Over Trump’s Visa Banhttps://t.co/DytqLXRw","2017-01-27 13:37:01","LoveALittleRain",1389
"724","The Oscars almost never nominate horror flicks. Here's why they should.- CNET https://t.co/hIegcqQQF","2017-01-27 13:36:46","DennisA_James",0
"725","@FabulousFeder @YUUser weniger in den Jahren... früher war es noch ""OMG! OSCARS!"", mittlerweile ist es aber auch nicht mehr so wichtig","2017-01-27 13:36:44","Green_Makakas",0
"726","@BreitbartNews EVERYONE should ban the Oscars to show those pussy actors their behavior will not be tolerated.","2017-01-27 13:36:44","kolbid628",0
"727","Please let them all boycott the Oscars. https://t.co/YmTWHiWkQ","2017-01-27 13:36:44","BetrCutlerLoose",0
"728","@CBCNews: Star of Iran's Oscar contender boycotts to protest Donald Trump's immigration policies https://t.co/FJpNgj https://t.co/yF…","2017-01-27 13:36:44","SoheilBiniaz",43
